Id,Hazard,T1_V1,T1_V2,T1_V3,T1_V4,T1_V5,T1_V6,T1_V7,T1_V8,T1_V9,T1_V10,T1_V11,T1_V12,T1_V13,T1_V14,T1_V15,T1_V16,T1_V17,T2_V1,T2_V2,T2_V3,T2_V4,T2_V5,T2_V6,T2_V7,T2_V8,T2_V9,T2_V10,T2_V11,T2_V12,T2_V13,T2_V14,T2_V15
5051,4,12,7,5,N,C,N,B,B,B,3,L,B,20,3,A,I,Y,30,28,N,9,B,2,22,1,3,2,Y,Y,E,4,4
46272,1,16,9,6,G,K,N,B,B,E,12,H,B,15,2,C,R,N,87,13,Y,16,A,1,40,1,15,6,Y,N,C,1,3
81944,6,7,8,1,B,I,Y,B,B,E,2,H,B,10,1,A,K,N,38,8,Y,9,A,2,40,1,21,3,Y,N,D,4,6
2399,4,2,1,1,C,B,N,B,B,B,8,B,B,10,3,A,B,N,33,12,Y,3,B,1,40,1,2,7,Y,N,E,1,1
62149,1,6,7,2,B,A,Y,B,A,D,12,A,B,10,2,A,B,N,55,10,N,3,B,2,31,1,16,4,Y,N,E,2,1
37879,4,19,21,1,E,C,N,B,B,D,8,L,B,15,3,H,F,Y,27,7,N,6,B,7,40,1,3,5,Y,Y,D,7,1
72347,1,3,15,2,N,C,N,B,B,D,2,B,B,15,2,A,E,N,52,7,N,16,A,2,31,1,15,6,Y,N,C,2,7
68579,7,3,8,5,N,C,N,B,B,D,7,B,B,20,3,A,B,N,64,12,N,6,A,3,31,1,13,7,Y,N,E,3,3
86751,4,12,15,3,G,C,Y,B,B,D,12,L,B,15,1,S,I,N,69,18,N,13,C,2,31,1,1,6,Y,N,E,2,1
19015,1,19,6,1,B,H,Y,D,A,D,3,B,B,20,1,A,B,Y,16,17,Y,10,A,2,22,1,24,7,Y,Y,E,2,1
55956,1,7,19,2,B,A,N,B,B,B,12,E,A,15,1,A,I,N,70,10,Y,19,A,2,31,1,8,7,Y,N,C,2,4
43216,10,7,2,2,B,H,N,B,B,E,8,H,B,10,1,A,R,N,43,8,N,8,E,2,40,1,1,5,Y,N,C,4,2
16589,1,2,16,1,S,A,Y,B,B,B,7,B,B,10,2,A,C,N,57,14,Y,9,A,1,22,1,24,1,Y,N,E,2,3
50264,1,5,10,5,B,K,N,B,B,F,12,H,B,20,1,A,R,Y,64,8,Y,16,C,3,40,1,13,3,Y,Y,E,3,1
50647,5,13,3,2,N,H,Y,B,B,E,3,J,B,10,1,A,L,N,14,16,Y,4,B,2,40,1,11,7,N,N,A,2,1
53632,4,19,20,1,B,H,N,B,B,D,12,L,B,20,1,A,E,N,38,18,N,20,A,1,40,1,18,4,N,N,A,1,8
43219,1,17,17,3,B,A,N,B,A,D,8,B,B,10,1,A,G,N,47,8,N,18,A,1,31,1,13,6,N,N,A,2,12
76317,13,19,5,3,N,H,N,B,B,E,7,H,B,20,1,A,N,Y,70,12,Y,9,B,2,34,1,1,4,N,Y,D,2,1
57354,3,8,12,4,N,K,Y,B,B,F,12,H,B,5,2,A,K,N,75,11,N,13,A,3,37,1,1,3,Y,N,C,3,10
55933,4,18,15,3,N,A,N,B,B,D,7,B,B,10,1,A,B,N,42,9,N,15,B,1,34,1,1,2,N,N,A,1,1
73831,3,10,15,4,N,A,N,B,C,D,8,L,B,5,1,A,B,Y,56,8,Y,8,A,3,40,1,17,7,N,Y,E,5,5
68980,1,18,5,4,N,C,Y,B,B,D,8,B,B,10,1,A,A,Y,84,10,N,10,A,2,37,1,17,6,Y,Y,D,2,3
35253,5,3,16,4,N,C,N,B,B,D,3,L,B,20,1,A,I,N,34,8,Y,4,C,2,40,1,11,4,Y,N,D,3,1
34913,7,4,12,5,C,B,N,B,B,D,3,B,B,10,1,A,B,N,53,12,Y,16,A,2,25,1,15,7,Y,N,C,2,4
1014,1,12,18,5,N,C,Y,B,B,D,3,B,B,10,1,A,B,N,37,19,N,9,B,2,37,1,11,5,N,N,A,5,1
70586,1,13,16,4,W,A,Y,B,C,D,3,L,D,20,3,A,B,N,46,12,N,12,A,2,37,1,11,4,Y,N,C,2,7
43756,5,12,11,4,B,H,N,D,B,F,8,H,B,10,1,A,R,N,24,19,N,2,B,2,34,1,1,3,N,N,A,6,1
9494,1,2,19,1,C,A,N,B,B,D,8,D,B,20,1,A,B,N,52,14,Y,6,B,4,22,1,24,6,Y,N,E,2,3
39434,7,15,3,2,N,H,N,B,B,E,8,H,B,10,1,A,N,N,23,12,N,14,B,1,34,1,4,4,N,N,A,1,1
31970,4,8,8,5,N,K,Y,B,B,E,8,I,B,15,1,A,R,N,98,9,N,18,A,3,40,1,7,5,Y,N,C,3,3
32564,1,11,2,1,N,C,N,B,D,D,7,B,B,15,1,A,I,N,74,17,N,6,B,2,40,1,18,1,N,N,A,3,1
13195,7,7,23,5,N,B,N,B,B,D,12,L,B,15,3,A,I,N,46,7,Y,11,B,1,37,1,18,3,Y,N,E,1,1
70864,1,7,6,5,E,A,N,B,B,D,12,B,B,15,1,A,B,N,22,9,Y,9,E,1,31,1,21,6,Y,N,E,6,8
50851,1,17,15,2,N,B,Y,B,B,D,2,B,B,10,3,A,H,N,83,8,Y,17,A,1,25,1,19,6,Y,N,E,1,10
6912,1,7,13,2,B,K,Y,B,B,E,7,H,B,15,3,A,M,N,49,12,N,5,C,2,37,1,12,1,Y,N,E,2,1
20141,1,8,18,4,B,C,Y,B,B,D,7,L,B,15,1,A,B,N,97,15,Y,8,A,2,40,1,2,6,Y,N,D,3,4
59049,1,11,2,2,N,C,Y,B,B,D,12,L,B,20,1,A,I,N,61,20,Y,12,A,1,40,1,21,6,Y,N,E,1,2
35686,8,14,21,2,N,C,N,B,B,C,3,E,B,15,1,A,D,N,86,29,N,3,A,1,37,1,3,7,Y,N,E,1,2
9632,4,17,5,4,B,B,N,B,B,B,8,B,B,10,3,A,A,N,51,10,N,16,A,2,37,1,3,4,Y,N,E,2,11
6264,10,15,10,1,N,H,Y,B,B,D,8,B,B,15,1,A,E,N,44,14,Y,8,A,2,37,1,2,7,Y,N,E,2,5
19583,3,5,9,4,B,K,N,B,B,E,3,H,B,10,1,A,K,Y,69,8,Y,17,A,2,25,1,15,5,Y,Y,E,2,4
56905,1,9,17,2,W,H,N,B,B,F,3,N,B,15,1,A,R,N,66,12,N,7,B,2,31,1,1,1,N,N,A,4,1
20211,7,15,7,1,N,C,N,B,C,D,12,L,B,15,1,A,I,N,29,9,N,9,A,3,40,1,2,7,Y,N,E,3,4
11962,2,10,18,3,N,C,N,B,B,B,8,L,B,15,1,A,A,Y,86,26,N,8,A,2,25,1,17,6,Y,Y,C,3,2
74633,2,17,10,2,N,A,Y,B,B,D,12,B,B,10,3,A,A,N,50,9,Y,3,B,2,34,1,3,4,N,N,A,2,1
39865,4,12,15,2,N,H,Y,B,B,E,3,I,B,10,1,A,R,N,41,9,N,10,B,2,37,1,3,4,Y,N,E,2,1
58966,4,12,24,5,B,C,N,B,B,D,7,L,B,15,1,C,I,N,54,19,N,13,A,2,31,1,16,5,N,N,E,2,6
61801,7,16,18,4,W,B,N,B,B,D,7,B,B,15,1,A,I,N,47,11,N,19,A,2,34,1,11,4,N,N,C,2,12
13046,1,19,21,6,C,C,Y,B,D,D,2,B,B,20,2,A,E,N,84,20,Y,9,B,2,31,1,6,3,N,N,A,5,1
56874,3,1,18,4,N,K,Y,B,B,E,12,H,B,15,1,D,R,N,40,19,Y,6,A,3,31,1,21,7,Y,N,D,2,3
56148,10,7,4,2,N,B,Y,B,B,D,8,B,B,15,3,A,G,N,28,13,Y,10,B,2,40,1,17,4,Y,N,E,3,1
91547,7,10,24,2,W,I,N,B,B,E,3,H,B,5,3,A,J,N,64,33,Y,9,A,2,40,1,9,7,Y,N,E,2,3
95442,8,8,18,4,N,H,Y,B,B,D,2,B,A,15,1,A,B,N,95,14,N,13,A,2,34,1,2,3,Y,N,C,2,10
44674,8,8,17,3,N,H,N,B,B,D,3,L,B,10,1,A,B,N,63,20,N,15,A,2,25,1,9,7,Y,N,C,2,10
26688,5,17,21,2,N,K,N,B,B,E,12,H,B,15,3,A,R,N,34,12,Y,10,A,2,40,1,4,3,Y,N,E,3,7
20744,1,4,3,2,H,K,Y,B,B,E,7,H,B,20,3,A,J,N,41,9,Y,19,A,1,22,1,22,7,Y,N,E,1,1
82542,1,19,20,2,N,H,Y,B,B,D,2,B,B,20,3,A,E,N,32,16,Y,7,A,2,25,1,12,3,N,N,A,2,2
14101,1,2,18,4,N,K,N,B,B,E,3,J,B,10,2,A,J,N,47,12,N,8,A,1,34,1,22,3,Y,N,E,4,1
85936,5,4,5,2,N,A,Y,B,B,D,7,B,B,10,3,A,B,Y,86,7,N,22,A,2,40,1,20,4,Y,Y,E,2,5
18679,13,18,16,2,B,H,N,B,C,D,7,B,B,10,1,A,A,N,44,11,Y,5,B,2,31,1,17,5,N,N,A,4,1
87136,7,17,7,2,N,A,N,B,B,D,8,B,B,20,3,A,B,N,57,6,N,11,A,3,28,1,5,4,Y,N,E,3,5
101644,1,2,6,4,C,H,N,B,B,E,3,H,B,20,1,N,J,Y,77,12,N,9,B,1,37,1,2,7,Y,Y,E,1,1
59061,1,12,8,2,B,I,Y,B,B,E,12,H,C,10,1,A,K,N,41,13,N,14,A,2,37,1,6,7,Y,N,E,2,10
41886,4,6,16,4,B,K,N,B,D,E,8,H,B,20,3,A,K,N,48,9,N,9,A,1,37,1,21,6,Y,N,E,1,1
92251,1,13,7,5,S,K,N,B,B,E,12,H,B,20,1,H,K,N,66,19,Y,10,A,2,34,1,17,5,N,N,A,2,5
97672,1,13,21,2,B,H,N,B,B,E,12,N,B,15,1,D,K,N,82,18,N,15,B,2,25,1,1,6,Y,N,C,2,1
58871,1,11,18,2,N,H,N,B,B,D,12,B,B,20,1,A,E,N,34,13,N,4,B,2,28,1,19,6,N,N,A,4,1
9844,5,5,18,4,N,K,Y,B,B,E,12,H,B,15,1,A,K,N,49,6,N,4,A,2,22,1,6,1,Y,N,E,2,1
72091,2,15,15,1,N,H,Y,B,B,D,12,B,B,10,1,A,A,N,21,12,N,5,A,1,40,1,16,4,Y,N,C,2,3
19520,1,7,17,6,B,A,Y,B,B,D,3,B,B,10,2,A,H,N,54,9,N,15,A,2,40,1,14,6,Y,N,C,2,6
38673,1,2,9,6,N,H,Y,B,B,E,3,J,B,10,1,A,J,Y,91,9,N,17,B,2,31,1,5,4,Y,Y,E,2,1
78834,7,5,16,1,B,K,Y,B,B,E,3,H,B,15,3,A,R,N,20,8,N,21,A,1,31,1,4,4,Y,N,D,1,5
97311,1,6,17,1,N,H,N,B,B,E,12,H,B,10,1,A,K,N,64,7,N,3,B,1,31,1,6,6,Y,N,D,2,1
84893,3,7,10,4,B,H,N,B,B,E,8,H,B,20,1,C,K,N,28,10,N,3,B,2,34,1,7,3,N,N,A,2,1
78380,5,5,17,2,C,H,Y,B,B,E,2,H,B,15,1,A,K,N,44,6,Y,14,B,1,28,1,1,5,N,N,E,2,1
29626,1,7,19,1,N,A,Y,B,B,D,8,B,B,20,3,A,B,N,62,8,Y,12,B,1,31,1,17,3,Y,N,E,1,1
50487,4,18,15,1,W,I,N,B,B,E,3,H,B,15,1,A,K,N,35,8,N,7,A,5,31,1,17,4,Y,N,C,2,2
8395,1,14,21,5,N,A,Y,B,B,D,8,L,B,20,3,A,I,N,26,19,N,11,A,3,37,1,8,7,Y,N,E,3,3
81637,5,4,8,5,E,C,Y,B,B,B,8,B,B,10,3,N,E,N,98,19,Y,15,E,3,31,1,1,7,Y,N,E,4,10
31111,1,10,23,2,W,H,N,B,B,E,3,H,B,20,1,A,L,N,40,15,N,8,B,2,25,1,10,4,Y,N,D,5,1
18479,2,7,17,3,B,H,N,B,B,E,3,H,B,10,1,A,K,N,56,9,N,2,B,1,37,1,4,1,Y,N,C,1,1
4860,2,17,11,1,N,H,Y,B,B,E,8,H,B,10,1,A,Q,N,39,8,N,3,B,1,40,1,14,1,N,N,A,1,1
26647,1,4,7,5,N,A,Y,B,B,D,8,B,B,20,2,A,A,N,48,7,N,2,B,2,31,1,17,4,Y,N,E,2,1
47967,1,4,6,4,B,A,N,B,B,D,3,B,B,10,4,A,I,N,71,9,N,17,A,3,31,1,23,1,Y,N,E,3,5
41056,4,2,5,3,N,B,Y,B,B,D,3,B,B,15,2,A,B,N,30,10,N,13,A,1,22,1,12,3,Y,N,E,3,4
61856,1,14,8,2,N,H,N,B,B,F,8,J,B,15,3,A,N,N,82,16,Y,12,B,2,37,1,1,2,Y,N,E,2,1
92584,14,14,12,3,N,K,N,B,C,E,12,H,B,10,1,A,N,N,40,15,N,16,A,1,37,1,18,3,Y,N,E,1,12
45086,10,10,10,4,N,K,N,D,B,E,8,J,B,20,1,A,K,N,52,23,N,4,A,2,40,1,12,4,Y,N,E,2,1
59852,1,9,21,7,N,K,Y,B,B,E,3,H,B,15,3,A,L,N,71,17,Y,20,A,2,37,1,12,6,Y,N,E,2,12
2056,4,3,8,5,N,B,Y,B,B,D,12,B,A,15,1,A,B,N,41,10,Y,4,A,2,31,1,14,7,N,N,A,4,2
21885,7,12,8,2,N,C,N,B,C,D,8,B,B,5,1,W,A,N,23,15,N,3,B,2,37,1,4,6,Y,N,E,2,1
34214,4,11,7,1,W,I,N,B,B,E,7,H,B,5,2,A,R,Y,73,16,N,10,A,1,37,1,3,1,Y,Y,E,1,5
66352,20,19,23,4,N,C,N,B,B,D,7,L,B,10,3,A,I,N,25,22,N,8,A,2,31,1,1,5,N,N,C,2,4
4230,3,5,15,3,C,K,Y,B,B,F,8,H,B,20,1,A,K,N,85,8,N,14,A,2,31,1,20,3,Y,N,E,2,3
29987,4,16,15,1,E,B,N,C,D,D,3,B,B,15,1,A,G,N,53,9,N,3,B,1,34,1,6,2,N,N,A,1,1
67994,1,19,1,1,N,B,Y,B,B,D,8,B,B,10,1,A,B,N,25,12,N,2,B,2,34,1,18,4,Y,N,E,2,1
29823,1,8,19,1,B,H,Y,B,B,E,8,H,B,20,1,A,R,N,24,15,Y,4,B,1,25,1,4,5,N,N,A,2,1
35857,5,15,16,1,N,K,Y,B,B,E,2,N,B,10,1,A,K,N,20,10,N,8,A,2,34,1,1,4,Y,N,E,2,1
31433,1,8,17,2,N,H,Y,B,B,D,12,B,B,20,1,A,B,N,86,11,N,10,A,2,40,1,16,7,Y,N,E,4,1
37543,1,15,12,1,W,I,Y,B,B,E,2,H,B,10,1,A,R,N,67,15,Y,9,A,1,34,1,20,6,N,N,A,1,4
81902,1,3,19,3,N,K,Y,B,B,E,3,H,B,20,1,A,M,Y,93,16,N,11,C,2,34,1,20,7,Y,Y,E,2,1
50496,4,6,18,2,B,A,N,B,B,D,7,B,A,15,1,A,B,Y,54,9,N,16,C,1,34,1,2,4,Y,Y,E,1,2
55747,1,14,19,3,N,K,N,B,B,E,12,H,B,5,1,A,R,N,41,17,N,7,A,2,31,1,6,3,Y,N,E,2,1
53526,4,18,9,6,N,H,N,B,B,D,3,B,B,5,1,A,B,N,26,13,N,11,A,4,40,1,18,5,Y,N,E,4,6
94340,1,14,7,3,E,K,N,B,B,E,12,H,B,20,3,H,K,N,85,21,N,9,A,2,34,1,24,3,Y,N,E,3,3
11301,1,5,13,5,N,A,N,B,B,D,8,B,B,10,1,A,B,N,64,5,Y,17,A,1,34,1,20,6,Y,N,C,1,1
52393,1,4,19,2,B,A,N,B,B,D,2,L,B,15,1,A,E,N,48,8,N,19,A,1,25,1,6,3,Y,N,C,1,11
91802,10,8,20,5,N,K,N,B,B,E,12,H,B,10,1,A,K,N,44,13,Y,12,A,1,40,1,17,4,N,N,A,1,4
84904,1,14,13,3,B,A,N,B,B,D,8,B,B,10,1,A,B,Y,82,11,N,10,C,2,31,1,17,7,Y,Y,E,2,1
26785,1,19,1,1,N,B,Y,B,B,D,8,B,B,20,2,A,I,N,12,8,N,5,B,1,34,1,8,5,Y,N,B,4,1
90324,1,10,19,3,N,C,Y,B,B,D,3,L,B,10,1,A,I,N,41,20,Y,11,B,2,40,1,19,4,Y,N,E,2,1
86014,1,2,18,4,C,A,N,B,B,B,7,F,B,10,2,A,B,N,61,19,N,14,D,2,37,1,25,5,Y,N,E,3,1
5269,3,9,21,4,B,H,Y,B,B,E,3,H,B,15,2,A,J,N,66,11,Y,5,B,2,37,1,2,4,Y,N,D,5,1
85612,16,14,7,1,N,H,N,B,B,E,12,H,C,20,2,H,J,N,84,16,N,7,B,2,31,1,1,1,Y,N,E,2,1
14761,1,16,17,4,B,I,Y,B,C,F,12,H,B,20,3,A,K,N,49,19,N,18,A,2,25,1,1,6,N,N,B,2,10
16433,7,5,18,2,C,A,Y,B,B,D,8,A,C,10,1,A,G,N,44,9,Y,5,A,1,37,1,19,5,Y,N,E,1,1
43768,1,17,19,4,N,K,N,B,B,E,12,M,B,15,2,A,R,N,38,7,N,12,A,3,37,1,18,7,N,N,A,3,7
84160,1,19,9,4,N,K,Y,B,A,E,3,J,B,15,3,A,R,N,51,10,Y,13,A,2,40,1,11,7,Y,N,C,2,6
67140,3,14,23,5,N,C,Y,B,B,D,12,L,B,20,1,A,E,N,90,15,Y,11,A,2,40,1,4,7,Y,N,D,4,5
26886,1,12,8,3,W,C,N,B,B,D,8,L,B,5,3,A,I,N,81,17,N,3,B,2,25,1,2,7,Y,N,E,2,1
15116,1,5,15,2,C,A,N,B,B,D,3,B,B,15,2,N,B,N,38,10,N,1,A,2,40,1,18,5,Y,N,E,2,1
76635,1,13,18,1,B,H,Y,B,B,D,12,B,B,10,1,A,A,Y,61,18,N,8,B,2,40,1,7,6,Y,Y,E,2,1
46359,2,2,7,6,C,K,N,B,B,E,2,H,D,10,2,N,N,N,49,11,N,12,A,2,40,1,23,3,Y,N,E,2,12
72327,7,16,17,3,B,K,Y,B,B,E,12,J,B,5,3,A,N,Y,70,8,N,16,C,4,37,1,17,7,Y,Y,E,4,1
13649,1,4,5,4,N,K,Y,B,B,E,12,H,B,10,3,A,N,N,64,8,N,12,C,1,31,1,18,3,Y,N,E,1,1
81999,4,2,17,1,C,K,N,B,D,E,12,H,B,10,1,A,R,N,48,11,Y,16,A,3,37,1,22,1,Y,N,E,2,1
68413,5,3,12,3,B,H,N,B,B,D,3,B,B,10,1,A,A,N,99,12,Y,10,A,2,31,1,10,3,Y,N,B,4,8
26936,4,14,13,5,N,H,N,B,B,D,12,L,B,20,1,A,D,N,88,25,N,15,A,2,31,1,10,4,N,N,E,2,1
23098,4,1,21,3,C,A,N,B,B,D,12,B,B,15,1,A,C,N,28,13,Y,9,B,2,37,1,21,3,N,N,E,2,4
46524,1,8,7,5,N,K,Y,B,B,E,2,H,B,5,1,A,K,N,77,12,N,6,A,2,22,1,21,3,Y,N,E,5,1
1047,1,17,5,3,B,H,Y,B,B,F,8,H,B,20,1,A,J,N,45,9,Y,3,B,2,25,1,12,3,N,N,A,3,1
23973,7,10,20,4,N,H,N,B,C,E,12,H,B,10,3,A,R,N,24,16,N,4,B,2,25,1,8,3,Y,N,E,2,1
85112,1,5,16,3,B,K,Y,B,B,E,2,J,D,10,1,A,R,Y,63,8,N,9,C,2,25,1,17,6,Y,Y,E,2,3
31947,18,7,19,1,B,I,N,D,B,F,8,J,B,10,1,A,R,Y,10,8,N,6,A,2,31,1,1,3,Y,Y,E,2,5
44845,2,10,11,6,N,C,N,B,B,D,8,B,B,10,1,D,I,Y,82,12,N,10,C,2,37,1,12,6,Y,Y,E,2,1
32087,4,7,1,1,N,B,Y,B,B,D,8,B,B,15,1,A,I,Y,88,9,Y,12,A,2,37,1,17,4,Y,Y,E,2,1
40209,1,14,5,1,N,K,Y,B,D,E,7,H,B,5,1,A,R,N,100,13,N,16,A,2,31,1,13,3,Y,N,E,2,11
26748,4,19,8,3,N,K,N,B,B,E,2,H,B,10,4,A,N,N,42,17,N,9,A,1,40,1,2,2,N,N,A,1,6
90734,10,8,17,4,B,I,Y,B,B,E,3,H,B,10,2,A,K,N,20,15,Y,8,A,2,34,1,19,7,Y,N,C,2,4
87973,1,8,13,2,N,H,N,B,B,D,7,B,B,10,3,A,B,N,49,15,Y,13,A,1,25,1,8,5,Y,N,E,2,10
85015,4,3,12,6,E,H,N,B,B,D,8,L,D,10,1,A,E,N,85,19,N,17,A,1,40,1,1,4,Y,N,D,1,6
40893,4,8,1,1,N,K,N,C,B,E,7,I,B,20,1,A,L,N,35,12,N,9,A,3,34,1,5,4,Y,N,E,3,2
99787,1,13,20,2,N,H,N,B,B,B,3,L,B,15,3,A,D,N,85,22,Y,18,A,2,25,1,11,4,Y,N,E,2,11
57002,6,8,21,4,W,A,Y,B,B,D,8,L,B,15,1,A,I,N,82,20,Y,14,A,2,34,1,17,3,Y,N,C,2,10
20583,2,1,10,5,C,A,N,B,B,D,8,B,B,20,2,N,B,N,43,14,N,9,A,1,28,1,22,7,Y,N,C,4,6
97254,1,12,7,5,W,B,N,B,B,D,12,B,B,10,1,A,I,Y,87,9,Y,11,A,2,40,1,8,1,Y,Y,E,2,2
23825,4,13,20,2,E,H,N,B,B,E,3,H,B,15,2,H,R,N,27,13,N,6,B,4,37,1,2,3,Y,N,C,4,2
52975,2,19,1,1,N,H,N,B,B,E,8,J,B,10,1,A,K,N,51,10,N,7,B,1,40,1,1,1,N,N,A,2,1
84362,1,13,1,1,C,C,N,B,B,D,3,B,B,20,1,H,I,N,33,16,N,4,B,2,22,1,12,6,Y,N,D,2,1
71468,1,9,18,4,B,H,N,B,D,E,8,H,B,15,3,A,K,N,9,10,N,6,B,2,40,1,13,7,N,N,A,3,1
90611,4,14,15,4,N,C,Y,B,B,D,7,L,B,20,1,A,I,N,42,14,N,4,A,2,22,1,17,3,Y,N,E,2,2
5351,1,5,18,1,S,I,N,B,B,G,2,I,B,15,3,A,R,N,33,6,N,11,A,2,31,1,1,3,Y,N,C,2,1
44880,7,6,19,1,W,I,N,B,B,E,3,J,B,20,3,A,P,N,68,7,N,10,A,2,34,1,25,6,Y,N,E,2,2
4894,4,15,7,3,N,K,Y,B,B,E,8,I,B,10,1,A,K,N,60,11,N,13,A,2,40,1,12,2,Y,N,C,3,10
44222,5,10,15,4,G,C,Y,B,B,D,12,L,B,15,1,A,I,N,10,14,N,5,B,1,34,1,16,2,N,N,A,2,1
24577,1,2,7,4,C,A,N,B,B,B,8,B,B,15,3,N,B,N,52,17,N,17,D,2,40,1,24,6,Y,N,E,2,7
82132,9,4,16,1,N,K,N,B,B,E,8,H,B,20,3,A,J,Y,85,7,Y,11,C,2,37,1,2,1,Y,Y,E,2,1
60874,6,18,12,4,N,K,N,B,B,E,3,H,B,10,1,A,M,N,86,6,N,16,C,1,37,1,21,1,Y,N,E,4,9
33920,5,9,12,5,N,C,Y,B,B,D,8,B,B,15,1,A,I,N,29,9,N,6,A,2,34,1,1,7,Y,N,E,2,3
17703,1,6,14,2,B,I,N,B,B,F,8,J,B,15,3,A,K,N,96,7,Y,17,A,2,28,1,22,1,Y,N,E,2,9
7398,1,2,19,3,C,K,N,B,B,E,12,H,B,15,3,H,K,N,53,14,Y,20,A,2,28,1,24,6,Y,N,E,1,4
101027,1,15,21,2,N,H,Y,B,B,E,2,H,B,15,1,A,K,N,88,14,Y,6,B,1,22,1,11,6,Y,N,D,1,1
78298,9,16,20,2,N,B,N,D,B,D,8,B,B,20,3,A,I,N,43,7,Y,19,A,1,40,1,2,4,N,N,E,1,7
60925,2,8,18,3,N,H,Y,B,D,D,12,B,D,20,1,A,B,N,58,17,N,12,A,2,40,1,2,1,Y,N,D,2,6
96118,1,6,7,5,B,I,Y,B,B,E,3,J,B,15,1,A,K,N,58,8,N,9,A,2,28,1,22,3,Y,N,D,3,5
20129,3,2,20,4,N,K,N,B,B,E,12,H,B,20,1,A,K,N,77,20,N,17,A,2,31,1,10,6,Y,N,D,2,4
16882,1,6,6,4,B,A,Y,B,B,D,7,B,B,5,1,A,B,Y,55,8,N,6,A,2,40,1,4,5,Y,Y,E,2,5
51599,2,2,5,3,N,K,N,B,B,E,8,H,B,15,1,A,R,N,60,12,N,14,C,2,25,1,22,3,Y,N,E,2,1
4923,5,4,13,2,H,K,Y,B,B,F,2,H,B,15,1,A,K,N,64,11,N,5,A,4,22,1,16,6,Y,N,E,4,1
55675,4,4,12,3,N,B,N,B,B,D,12,B,B,10,1,A,B,N,56,13,N,11,A,2,22,1,25,5,Y,N,D,4,4
10957,1,12,7,4,B,I,Y,B,B,E,3,H,B,10,2,A,R,N,46,19,N,14,A,2,31,1,1,5,Y,N,C,2,4
46530,8,14,20,4,N,K,Y,B,B,E,8,H,B,15,3,A,R,N,70,13,N,19,A,2,40,1,2,5,N,N,A,2,11
16166,1,13,20,2,B,I,N,B,B,E,3,J,B,15,1,D,K,Y,92,22,Y,9,A,2,40,1,7,5,Y,Y,E,2,2
48741,20,18,23,3,N,K,N,B,B,E,8,H,B,10,3,C,R,N,33,12,N,13,A,1,25,1,1,1,Y,N,E,1,1
32793,4,5,5,3,C,A,Y,D,B,D,3,B,B,10,2,N,C,N,24,9,Y,8,B,2,25,1,9,3,N,N,A,2,1
85062,9,16,17,4,N,H,N,B,B,E,3,J,B,10,1,A,M,N,34,9,N,8,B,1,37,1,10,4,Y,N,C,4,1
20192,1,6,14,5,S,A,N,B,B,B,8,B,B,15,3,A,B,N,56,10,N,11,A,2,37,1,18,4,Y,N,E,2,3
78603,9,3,10,5,N,A,N,B,D,D,12,A,D,20,1,A,B,Y,82,12,Y,12,A,2,34,1,2,4,Y,Y,C,4,4
93587,1,14,18,2,B,I,N,B,B,E,8,J,B,10,2,D,R,N,71,7,Y,16,A,1,31,1,1,6,N,N,A,1,1
72634,5,8,17,4,W,A,N,B,B,D,12,B,B,20,1,A,I,N,90,14,N,13,A,3,37,1,10,1,Y,N,E,4,9
24641,1,14,1,1,B,H,N,B,B,B,3,B,B,10,1,D,G,N,82,18,N,6,B,2,40,1,5,7,Y,N,E,2,1
37143,1,8,20,6,E,A,Y,B,B,D,8,L,B,15,1,A,B,N,71,12,Y,8,A,1,40,1,21,3,N,N,A,3,3
15019,13,17,14,1,B,I,Y,B,B,G,2,H,B,10,1,A,K,Y,96,9,Y,15,A,2,40,1,2,4,Y,Y,E,2,1
72621,1,7,13,2,N,A,N,B,D,D,12,B,B,20,3,A,B,N,39,7,Y,4,A,2,31,1,16,6,N,N,A,4,3
74717,5,15,15,5,N,H,Y,B,B,E,8,K,B,10,1,A,K,N,52,12,N,11,D,2,22,1,1,4,N,N,A,2,5
93754,1,14,21,2,N,C,N,B,B,D,2,L,A,10,1,A,I,N,99,22,N,17,A,2,40,1,19,4,Y,N,E,2,11
95368,10,10,13,2,N,A,N,B,B,D,8,L,B,10,1,A,I,N,39,11,N,4,B,2,40,1,19,4,Y,N,C,2,1
35984,1,7,17,1,B,A,N,B,B,D,8,B,B,15,1,A,I,N,37,7,N,8,A,2,31,1,6,5,Y,N,D,2,1
12221,9,8,5,3,N,K,N,B,B,E,12,H,B,20,3,A,K,N,60,11,N,13,A,2,31,1,25,6,Y,N,E,2,1
39868,11,1,16,5,C,B,N,B,B,D,12,A,B,20,1,A,A,N,37,18,N,11,A,2,28,1,21,7,Y,N,C,1,2
98496,2,7,5,4,B,A,N,B,B,D,7,B,B,10,1,A,B,N,37,8,Y,8,B,2,40,1,13,4,N,N,A,2,1
70334,1,3,10,7,N,K,Y,B,B,E,3,J,B,10,1,A,J,Y,94,10,Y,12,A,2,31,1,24,7,Y,Y,E,2,6
67254,2,6,17,2,B,A,Y,B,B,D,8,A,B,20,3,A,B,N,97,9,N,15,A,2,25,1,5,7,Y,N,E,2,11
8641,2,1,17,2,C,B,N,B,B,B,8,L,B,15,1,A,B,N,43,21,Y,17,A,1,31,1,22,4,Y,N,C,2,1
