transaction_date,stock_date,product_id,customer_id,store_id,quantity
4/7/2020,4/6/2018,1300,6529,17,17
4/7/2020,4/6/2018,491,6529,17,1
4/7/2020,4/5/2018,947,6529,17,53
4/7/2020,4/4/2018,724,6529,17,43
4/7/2020,3/31/2018,1031,9111,17,27
4/7/2020,4/6/2018,129,9111,17,31
4/7/2020,4/2/2018,1364,5501,17,21
4/7/2020,4/6/2018,688,5501,17,6
4/7/2020,3/31/2018,744,5501,17,4
4/7/2020,3/31/2018,162,5501,17,19
4/7/2020,4/5/2018,765,5501,17,25
4/7/2020,3/31/2018,927,5501,17,24
4/7/2020,3/31/2018,1171,5501,17,4
4/7/2020,4/4/2018,1381,2742,17,60
4/7/2020,4/2/2018,638,2742,17,32
4/7/2020,4/5/2018,894,2742,17,7
4/7/2020,4/2/2018,1271,2742,17,38
4/7/2020,4/5/2018,555,2742,17,25
4/7/2020,4/5/2018,1144,2742,17,44
4/7/2020,3/31/2018,741,10091,17,60
4/7/2020,4/4/2018,984,10091,17,50
4/7/2020,4/6/2018,1300,79,17,21
4/7/2020,4/5/2018,1277,79,17,54
4/7/2020,4/2/2018,202,79,17,48
4/7/2020,3/31/2018,25,5410,17,54
4/7/2020,4/1/2018,15,5410,17,12
4/7/2020,4/2/2018,1190,5410,17,24
4/8/2020,4/6/2018,666,1264,2,31
4/8/2020,4/4/2018,30,1264,2,45
4/8/2020,4/3/2018,1111,1264,2,19
4/8/2020,4/2/2018,982,1264,2,38
4/8/2020,4/4/2018,639,1264,2,27
4/8/2020,4/5/2018,1255,1264,2,42
4/8/2020,4/2/2018,1205,5720,2,14
4/8/2020,4/2/2018,1115,5720,2,55
4/8/2020,4/1/2018,240,5720,2,12
4/8/2020,4/3/2018,895,5720,2,14
4/8/2020,4/5/2018,1531,6814,2,57
4/8/2020,4/2/2018,550,6814,2,60
4/8/2020,4/6/2018,379,6814,2,37
4/8/2020,4/3/2018,63,6814,2,52
4/8/2020,4/1/2018,1011,6814,2,9
4/8/2020,4/4/2018,143,5720,2,2
4/8/2020,4/6/2018,1158,5720,2,58
4/8/2020,4/4/2018,1229,5720,2,30
4/8/2020,4/7/2018,576,9517,2,16
4/8/2020,4/3/2018,1418,9517,2,4
4/8/2020,4/5/2018,863,9517,2,35
4/8/2020,4/5/2018,663,5650,2,46
4/8/2020,4/3/2018,426,5650,2,35
4/8/2020,4/7/2018,310,5650,2,31
4/8/2020,4/6/2018,659,5650,2,60
4/8/2020,4/1/2018,1169,5650,2,26
4/8/2020,4/6/2018,54,5650,2,42
4/8/2020,4/6/2018,697,5650,2,49
4/8/2020,4/4/2018,639,2147,13,53
4/8/2020,4/7/2018,1521,2147,13,60
4/8/2020,4/4/2018,19,2147,13,31
4/8/2020,4/1/2018,995,2147,13,48
4/8/2020,4/1/2018,751,9747,13,17
4/8/2020,4/7/2018,1500,9747,13,32
4/8/2020,4/6/2018,812,9747,13,60
4/8/2020,4/6/2018,175,9747,13,25
4/8/2020,4/1/2018,113,9747,13,33
4/8/2020,4/1/2018,801,4423,13,37
4/8/2020,4/5/2018,1351,4423,13,3
4/8/2020,4/7/2018,1358,4423,13,27
4/8/2020,4/3/2018,482,4423,13,6
4/8/2020,4/1/2018,1552,4423,13,19
4/8/2020,4/7/2018,83,9396,13,40
4/8/2020,4/1/2018,1192,9396,13,54
4/8/2020,4/2/2018,982,9396,13,22
4/8/2020,4/3/2018,1198,9396,13,9
4/8/2020,4/1/2018,549,9396,13,60
4/8/2020,4/2/2018,1352,9396,13,21
4/8/2020,4/5/2018,915,9396,13,15
4/8/2020,4/7/2018,1391,2482,13,43
4/8/2020,4/2/2018,190,3897,13,16
4/8/2020,4/5/2018,539,3897,13,26
4/8/2020,4/4/2018,30,3706,13,41
4/8/2020,4/4/2018,606,3706,13,17
4/8/2020,4/1/2018,435,3706,13,21
4/8/2020,4/6/2018,119,3706,13,34
4/8/2020,4/7/2018,1068,3706,13,7
4/8/2020,4/1/2018,1238,7806,13,6
4/8/2020,4/4/2018,96,7806,13,25
4/8/2020,4/5/2018,406,7806,13,54
4/8/2020,4/2/2018,1034,7806,13,19
4/8/2020,4/4/2018,1438,7806,13,60
4/8/2020,4/7/2018,1128,8976,13,1
4/8/2020,4/7/2018,13,8976,13,36
4/8/2020,4/7/2018,656,8976,13,38
4/8/2020,4/6/2018,337,1736,13,6
4/8/2020,4/2/2018,486,1736,13,9
4/8/2020,4/7/2018,936,4196,13,38
4/8/2020,4/7/2018,1391,4196,13,38
4/8/2020,4/1/2018,470,9065,13,28
4/8/2020,4/5/2018,998,7694,13,30
4/8/2020,4/1/2018,376,7694,13,41
4/8/2020,4/4/2018,1098,7694,13,42
4/8/2020,4/1/2018,603,154,13,28
4/8/2020,4/6/2018,832,154,13,58
4/8/2020,4/3/2018,1299,1681,13,39
4/8/2020,4/4/2018,417,1529,13,51
4/8/2020,4/5/2018,633,1529,13,15
4/8/2020,4/7/2018,1282,3706,13,4
4/8/2020,4/2/2018,740,3706,13,28
4/8/2020,4/7/2018,396,3706,13,5
4/8/2020,4/4/2018,1012,3706,13,54
4/8/2020,4/7/2018,723,3706,13,46
4/8/2020,4/6/2018,446,3706,13,15
4/8/2020,4/2/2018,750,6462,13,5
4/8/2020,4/7/2018,779,6462,13,56
4/8/2020,4/2/2018,550,2052,13,23
4/8/2020,4/2/2018,234,2052,13,29
4/8/2020,4/3/2018,527,4938,13,43
4/8/2020,4/6/2018,1009,4938,13,59
4/8/2020,4/5/2018,1120,4938,13,54
4/8/2020,4/1/2018,1203,4938,13,11
4/8/2020,4/6/2018,953,4938,13,32
4/8/2020,4/7/2018,843,8367,13,36
4/8/2020,4/2/2018,61,8367,13,10
4/8/2020,4/3/2018,1263,8367,13,37
4/8/2020,4/7/2018,1186,8367,13,4
4/8/2020,4/5/2018,1276,7806,13,56
4/8/2020,4/5/2018,321,7806,13,54
4/8/2020,4/2/2018,897,7806,13,46
4/8/2020,4/3/2018,726,7806,13,21
4/8/2020,4/2/2018,190,8410,13,43
4/8/2020,4/2/2018,1272,8410,13,57
4/8/2020,4/3/2018,729,8410,13,1
4/8/2020,4/4/2018,434,4619,13,21
4/8/2020,4/2/2018,956,4619,13,35
4/8/2020,4/6/2018,533,4619,13,18
4/8/2020,4/7/2018,656,4619,13,8
4/8/2020,4/6/2018,1432,4619,13,19
4/8/2020,4/1/2018,296,5433,13,32
4/8/2020,4/1/2018,540,5433,13,29
4/8/2020,4/7/2018,856,7455,13,59
4/8/2020,4/3/2018,833,7455,13,2
4/8/2020,4/4/2018,1316,7455,13,13
4/8/2020,4/7/2018,1236,9825,13,46
4/8/2020,4/6/2018,81,9825,13,11
4/8/2020,4/6/2018,464,3388,13,14
4/8/2020,4/6/2018,1253,3388,13,37
4/8/2020,4/7/2018,31,3388,13,10
4/8/2020,4/1/2018,1406,3388,13,29
4/8/2020,4/7/2018,398,3388,13,13
4/8/2020,4/6/2018,1452,3388,13,25
4/8/2020,4/1/2018,1490,5329,13,20
4/8/2020,4/1/2018,148,5329,13,14
4/8/2020,4/4/2018,643,5329,13,29
4/8/2020,4/3/2018,1446,5329,13,16
4/8/2020,4/6/2018,1423,5329,13,8
4/8/2020,4/1/2018,348,5329,13,33
4/8/2020,4/3/2018,640,2398,13,29
4/8/2020,4/4/2018,285,2398,13,6
4/8/2020,4/6/2018,362,4423,13,3
4/8/2020,4/6/2018,391,4423,13,58
4/8/2020,4/2/2018,1034,4423,13,34
4/8/2020,4/5/2018,1077,4423,13,12
4/8/2020,4/2/2018,1360,4423,13,42
4/8/2020,4/7/2018,511,4423,13,49
4/8/2020,4/5/2018,973,6956,13,54
4/8/2020,4/4/2018,844,6956,13,41
4/8/2020,4/4/2018,501,6956,13,46
4/8/2020,4/6/2018,1117,6956,13,12
4/8/2020,4/2/2018,828,6956,13,37
4/8/2020,4/6/2018,551,6956,13,27
4/8/2020,4/1/2018,967,6956,13,12
4/8/2020,4/7/2018,688,3243,13,48
4/8/2020,4/5/2018,532,3243,13,16
4/8/2020,4/7/2018,1414,3243,13,37
4/8/2020,4/6/2018,265,3253,13,44
4/8/2020,4/4/2018,654,3253,13,42
4/8/2020,4/5/2018,631,3253,13,37
4/8/2020,4/5/2018,1114,3253,13,60
4/8/2020,4/2/2018,1224,3253,13,48
4/8/2020,4/3/2018,1247,1773,13,57
4/8/2020,4/6/2018,145,1773,13,40
4/8/2020,4/5/2018,268,1773,13,41
4/8/2020,4/3/2018,1044,1773,13,16
4/8/2020,4/4/2018,1227,6169,13,37
4/8/2020,4/3/2018,1283,6169,13,20
4/8/2020,4/5/2018,308,3130,13,38
4/8/2020,4/7/2018,511,3130,13,20
4/8/2020,4/5/2018,728,3130,13,52
4/8/2020,4/4/2018,79,3130,13,43
4/8/2020,4/1/2018,468,3130,13,54
4/8/2020,4/3/2018,445,3130,13,51
4/8/2020,4/7/2018,858,4423,13,9
4/8/2020,4/4/2018,76,4423,13,6
4/8/2020,4/3/2018,432,6288,13,22
4/8/2020,4/6/2018,935,2246,13,29
4/8/2020,4/3/2018,259,2246,13,60
4/8/2020,4/4/2018,315,2246,13,57
4/8/2020,4/2/2018,1291,2246,13,24
4/8/2020,4/6/2018,1480,2246,13,29
4/8/2020,4/3/2018,1424,5257,13,16
4/8/2020,4/3/2018,1081,5257,13,2
4/8/2020,4/3/2018,138,5257,13,22
4/8/2020,4/6/2018,814,3548,13,39
4/9/2020,4/8/2018,394,3443,15,37
4/9/2020,4/8/2018,1130,3443,15,16
4/9/2020,4/4/2018,893,3443,15,53
4/9/2020,4/2/2018,777,3443,15,2
4/9/2020,4/8/2018,1126,3443,15,4
4/9/2020,4/2/2018,78,3443,15,18
4/9/2020,4/2/2018,847,6300,15,9
4/9/2020,4/8/2018,598,6300,15,24
4/9/2020,4/6/2018,1346,6300,15,35
4/9/2020,4/2/2018,244,6300,15,22
4/9/2020,4/4/2018,884,4876,15,55
4/9/2020,4/2/2018,48,4876,15,43
4/9/2020,4/5/2018,584,4876,15,44
4/9/2020,4/3/2018,1360,4876,15,25
4/9/2020,4/7/2018,591,4876,15,10
4/9/2020,4/3/2018,928,4876,15,24
4/9/2020,4/6/2018,745,4876,15,26
4/9/2020,4/6/2018,1539,9368,15,39
4/9/2020,4/5/2018,784,9368,15,17
4/9/2020,4/5/2018,761,9368,15,41
4/9/2020,4/4/2018,1244,9368,15,33
4/9/2020,4/4/2018,940,9368,15,35
4/9/2020,4/6/2018,1474,6002,15,18
4/9/2020,4/4/2018,638,6002,15,59
4/9/2020,4/4/2018,1174,6002,15,57
4/9/2020,4/5/2018,372,8407,15,49
4/9/2020,4/5/2018,415,8407,15,27
4/9/2020,4/2/2018,698,8407,15,26
4/9/2020,4/5/2018,1407,8407,15,40
4/9/2020,4/2/2018,838,8407,15,8
4/9/2020,4/2/2018,162,8407,15,2
4/9/2020,4/3/2018,1397,2187,15,12
4/9/2020,4/7/2018,455,2187,15,45
4/9/2020,4/6/2018,1255,5612,15,59
4/9/2020,4/8/2018,126,5612,15,25
4/9/2020,4/8/2018,1128,5612,15,26
4/9/2020,4/5/2018,92,5612,15,18
4/9/2020,4/4/2018,1288,8092,15,42
4/9/2020,4/6/2018,26,8092,15,51
4/9/2020,4/3/2018,1428,8092,15,22
4/9/2020,4/3/2018,752,8092,15,23
4/9/2020,4/8/2018,1222,8092,15,7
4/9/2020,4/8/2018,1378,28,15,27
4/9/2020,4/4/2018,895,4464,15,55
4/9/2020,4/3/2018,1205,4464,15,10
4/9/2020,4/8/2018,275,4464,15,7
4/9/2020,4/2/2018,1342,4017,15,54
4/9/2020,4/4/2018,334,4017,15,15
4/9/2020,4/2/2018,244,4017,15,59
4/9/2020,4/3/2018,926,4017,15,43
4/9/2020,4/7/2018,24,4017,15,19
4/9/2020,4/5/2018,760,4017,15,17
4/9/2020,4/4/2018,523,4017,15,50
4/9/2020,4/6/2018,227,8065,15,27
4/9/2020,4/8/2018,976,8065,15,36
4/9/2020,4/7/2018,1432,8065,15,51
4/9/2020,4/4/2018,886,9611,15,60
4/9/2020,4/4/2018,1263,9611,15,1
4/9/2020,4/7/2018,547,9611,15,38
4/9/2020,4/2/2018,997,6191,15,4
4/9/2020,4/6/2018,1346,6191,15,21
4/9/2020,4/8/2018,298,6191,15,53
4/9/2020,4/2/2018,741,6191,15,56
4/9/2020,4/6/2018,970,6191,15,14
4/9/2020,4/5/2018,874,9874,15,16
4/9/2020,4/4/2018,570,9874,15,3
4/9/2020,4/5/2018,653,9874,15,24
4/9/2020,4/3/2018,304,9543,15,42
4/9/2020,4/6/2018,308,9543,15,54
4/9/2020,4/8/2018,1123,9543,15,12
4/9/2020,4/8/2018,1379,9543,15,31
4/9/2020,4/2/2018,888,2041,15,13
4/9/2020,4/6/2018,917,2041,15,38
4/9/2020,4/8/2018,688,565,15,21
4/9/2020,4/5/2018,372,565,15,60
4/9/2020,4/3/2018,1320,565,15,31
4/9/2020,4/3/2018,185,7774,15,37
4/9/2020,4/3/2018,1054,7774,15,30
4/9/2020,4/8/2018,418,7774,15,54
4/9/2020,4/5/2018,1499,7774,15,60
4/9/2020,4/8/2018,1370,7774,15,21
4/9/2020,4/3/2018,132,3158,15,23
4/9/2020,4/8/2018,42,3158,15,17
4/9/2020,4/7/2018,725,3158,15,36
4/9/2020,4/5/2018,1380,3158,15,50
4/9/2020,4/5/2018,558,3158,15,1
4/9/2020,4/8/2018,1434,3122,15,42
4/9/2020,4/3/2018,1224,3122,15,39
4/9/2020,4/5/2018,1008,4305,15,23
4/9/2020,4/2/2018,531,4305,15,33
4/9/2020,4/6/2018,1546,4305,15,47
4/9/2020,4/8/2018,59,4305,15,8
4/9/2020,4/6/2018,675,4305,15,17
4/9/2020,4/3/2018,1530,4305,15,44
4/9/2020,4/3/2018,368,317,15,16
4/9/2020,4/2/2018,871,2469,15,26
4/9/2020,4/2/2018,195,2469,15,28
4/9/2020,4/6/2018,251,2469,15,29
4/9/2020,4/5/2018,1227,2469,15,41
4/9/2020,4/3/2018,272,2469,15,59
4/9/2020,4/3/2018,1360,8456,15,56
4/9/2020,4/6/2018,1430,8456,15,19
4/9/2020,4/3/2018,401,3306,15,7
4/9/2020,4/2/2018,777,3306,15,8
4/9/2020,4/7/2018,32,2259,15,42
4/9/2020,4/4/2018,714,2259,15,44
4/9/2020,4/6/2018,225,2259,15,12
4/9/2020,4/6/2018,448,10082,15,29
4/9/2020,4/8/2018,1024,10082,15,56
4/9/2020,4/7/2018,781,4849,15,18
4/9/2020,4/6/2018,26,4849,15,5
4/10/2020,4/9/2018,1487,1963,11,14
4/10/2020,4/8/2018,146,1963,11,12
4/10/2020,4/5/2018,795,4268,11,55
4/10/2020,4/8/2018,666,4268,11,1
4/10/2020,4/7/2018,323,4268,11,11
4/10/2020,4/6/2018,938,4268,11,22
4/10/2020,4/6/2018,649,4268,11,22
4/10/2020,4/6/2018,373,4268,11,38
4/10/2020,4/7/2018,359,1915,11,9
4/10/2020,4/7/2018,802,1915,11,2
4/10/2020,4/9/2018,160,9602,11,2
4/10/2020,4/8/2018,1402,9602,11,39
4/10/2020,4/6/2018,453,3649,11,56
4/10/2020,4/9/2018,936,3649,11,49
4/10/2020,4/3/2018,1046,3649,11,37
4/10/2020,4/7/2018,1162,5396,11,10
4/10/2020,4/9/2018,779,5396,11,46
4/10/2020,4/5/2018,370,5396,11,41
4/10/2020,4/3/2018,1185,5396,11,54
4/10/2020,4/5/2018,343,4273,11,31
4/10/2020,4/9/2018,852,4273,11,9
4/10/2020,4/7/2018,1295,4273,11,24
4/10/2020,4/4/2018,380,4273,11,55
4/10/2020,4/9/2018,10,4273,11,5
4/10/2020,4/7/2018,293,4273,11,30
4/10/2020,4/7/2018,1002,4273,11,60
4/10/2020,4/6/2018,639,7204,11,44
4/10/2020,4/7/2018,776,7204,11,45
4/10/2020,4/3/2018,1192,7204,11,17
4/10/2020,4/5/2018,1088,7204,11,33
4/10/2020,4/3/2018,572,7204,11,17
4/10/2020,4/9/2018,976,7204,11,19
4/10/2020,4/8/2018,106,638,11,8
4/10/2020,4/7/2018,815,638,11,10
4/10/2020,4/8/2018,659,638,11,38
4/10/2020,4/7/2018,1541,638,11,12
4/10/2020,4/9/2018,40,638,11,57
4/10/2020,4/6/2018,1015,638,11,52
4/10/2020,4/6/2018,1229,4220,11,1
4/10/2020,4/8/2018,952,4220,11,16
4/10/2020,4/9/2018,1368,4220,11,49
4/10/2020,4/9/2018,120,4220,11,58
4/10/2020,4/7/2018,1162,4220,11,48
4/10/2020,4/8/2018,1152,4220,11,11
4/10/2020,4/9/2018,769,4220,11,30
4/10/2020,4/4/2018,47,6351,11,46
4/10/2020,4/8/2018,237,6351,11,1
4/10/2020,4/6/2018,813,6351,11,29
4/10/2020,4/9/2018,67,9535,11,44
4/10/2020,4/3/2018,151,9535,11,42
4/10/2020,4/3/2018,1459,9535,11,42
4/10/2020,4/6/2018,650,9535,11,12
4/10/2020,4/7/2018,1519,9535,11,48
4/10/2020,4/5/2018,883,9535,11,30
4/10/2020,4/7/2018,406,9535,11,35
4/10/2020,4/8/2018,1336,2110,11,34
4/10/2020,4/8/2018,1432,2110,11,41
4/10/2020,4/7/2018,317,2110,11,23
4/10/2020,4/6/2018,960,2110,11,27
4/10/2020,4/8/2018,1003,2110,11,17
4/10/2020,4/3/2018,560,8215,11,27
4/10/2020,4/3/2018,644,8215,11,27
4/10/2020,4/9/2018,394,8215,11,29
4/10/2020,4/7/2018,1539,8737,11,53
4/10/2020,4/9/2018,797,8737,11,35
4/10/2020,4/9/2018,1467,8737,11,56
4/10/2020,4/8/2018,1516,4962,11,21
4/10/2020,4/9/2018,1279,4962,11,12
4/10/2020,4/8/2018,1163,4962,11,8
4/10/2020,4/8/2018,1512,4962,11,4
4/10/2020,4/5/2018,1283,5278,11,38
4/10/2020,4/7/2018,420,5278,11,6
4/10/2020,4/6/2018,624,5278,11,44
4/10/2020,4/8/2018,840,5278,11,7
4/10/2020,4/7/2018,191,5278,11,34
4/10/2020,4/6/2018,866,1235,11,58
4/10/2020,4/9/2018,1243,1235,11,59
4/10/2020,4/5/2018,527,1235,11,44
4/10/2020,4/9/2018,976,4677,11,14
4/10/2020,4/6/2018,1326,4677,11,44
4/10/2020,4/7/2018,277,4677,11,32
4/10/2020,4/8/2018,720,4677,11,23
4/10/2020,4/9/2018,949,4677,11,42
4/10/2020,4/8/2018,853,5781,11,58
4/10/2020,4/4/2018,550,5781,11,2
4/10/2020,4/5/2018,467,9535,11,10
4/10/2020,4/5/2018,883,9535,11,10
4/10/2020,4/9/2018,1193,9535,11,57
4/10/2020,4/5/2018,677,9535,11,6
4/10/2020,4/9/2018,1184,7709,11,12
4/10/2020,4/7/2018,1539,2662,11,7
4/10/2020,4/3/2018,25,2662,11,3
4/10/2020,4/7/2018,308,2662,11,23
4/10/2020,4/8/2018,1017,2662,11,10
4/10/2020,4/8/2018,547,7200,11,56
4/10/2020,4/8/2018,1030,7200,11,28
4/10/2020,4/4/2018,1140,7200,11,24
4/10/2020,4/7/2018,1223,7200,11,57
4/10/2020,4/7/2018,973,7200,11,17
4/10/2020,4/7/2018,863,4395,11,49
4/10/2020,4/8/2018,81,4395,11,19
4/10/2020,4/5/2018,1283,4395,11,14
4/10/2020,4/4/2018,1206,4395,11,32
4/10/2020,4/6/2018,1393,4774,11,2
4/10/2020,4/6/2018,438,4774,11,14
4/10/2020,4/4/2018,1014,4774,11,6
4/10/2020,4/6/2018,844,4774,11,21
4/10/2020,4/6/2018,987,8198,11,44
4/10/2020,4/9/2018,511,8198,11,59
4/10/2020,4/7/2018,1526,8198,11,33
4/10/2020,4/9/2018,39,8198,11,22
4/10/2020,4/4/2018,655,8198,11,40
4/10/2020,4/3/2018,1510,8198,11,51
4/10/2020,4/4/2018,1027,9383,11,49
4/10/2020,4/7/2018,1537,9383,11,59
4/10/2020,4/3/2018,422,9383,11,3
4/10/2020,4/3/2018,1064,9383,11,11
4/10/2020,4/3/2018,452,1818,11,34
4/10/2020,4/8/2018,1361,1818,11,24
4/10/2020,4/6/2018,558,1332,11,14
4/10/2020,4/5/2018,629,1332,11,27
4/10/2020,4/9/2018,1245,1332,11,5
4/10/2020,4/4/2018,542,1332,11,1
4/10/2020,4/3/2018,679,1332,11,22
4/10/2020,4/5/2018,1418,4311,14,49
4/10/2020,4/4/2018,502,4311,14,3
4/10/2020,4/6/2018,643,4311,14,5
4/10/2020,4/4/2018,926,4311,14,55
4/10/2020,4/9/2018,1222,4311,14,20
4/10/2020,4/8/2018,1188,394,14,34
4/10/2020,4/4/2018,1165,394,14,40
4/10/2020,4/9/2018,90,394,14,21
4/10/2020,4/7/2018,200,394,14,7
4/10/2020,4/7/2018,317,40,14,35
4/10/2020,4/8/2018,1492,40,14,58
4/10/2020,4/9/2018,1082,40,14,40
4/10/2020,4/7/2018,340,40,14,4
4/10/2020,4/8/2018,1009,40,14,59
4/10/2020,4/8/2018,972,40,14,60
4/10/2020,4/7/2018,256,40,14,5
4/10/2020,4/9/2018,979,1851,14,32
4/10/2020,4/8/2018,1146,7278,14,2
4/10/2020,4/8/2018,536,7278,14,35
4/10/2020,4/4/2018,807,7278,14,31
4/10/2020,4/6/2018,823,7278,14,54
4/10/2020,4/3/2018,773,7278,14,57
4/10/2020,4/5/2018,923,7278,14,50
4/10/2020,4/5/2018,60,7278,14,46
4/10/2020,4/8/2018,992,8492,14,59
4/10/2020,4/7/2018,250,8492,14,45
4/10/2020,4/3/2018,506,8492,14,21
4/10/2020,4/6/2018,882,8492,14,60
4/10/2020,4/4/2018,167,8492,14,37
4/12/2020,4/5/2018,1169,3388,13,8
4/12/2020,4/9/2018,293,3388,13,39
4/12/2020,4/11/2018,1362,3388,13,6
4/12/2020,4/11/2018,126,3388,13,44
4/12/2020,4/10/2018,303,3388,13,60
4/12/2020,4/7/2018,187,3388,13,8
4/12/2020,4/11/2018,1305,1330,13,29
4/12/2020,4/5/2018,1415,1330,13,35
4/12/2020,4/8/2018,1499,1330,13,30
4/12/2020,4/8/2018,1249,1330,13,37
4/12/2020,4/11/2018,1472,1548,13,10
4/12/2020,4/10/2018,916,1548,13,41
4/12/2020,4/8/2018,1438,1548,13,40
4/12/2020,4/6/2018,1016,1548,13,28
4/12/2020,4/7/2018,1139,1548,13,55
4/12/2020,4/10/2018,617,2525,13,22
4/12/2020,4/7/2018,334,1718,13,20
4/12/2020,4/7/2018,483,1718,13,21
4/12/2020,4/10/2018,1030,7250,13,32
4/12/2020,4/11/2018,1486,7250,13,58
4/12/2020,4/11/2018,564,5593,13,26
4/12/2020,4/10/2018,181,5593,13,20
4/12/2020,4/11/2018,177,5196,13,31
4/12/2020,4/5/2018,514,5196,13,53
4/12/2020,4/7/2018,331,5196,13,23
4/12/2020,4/5/2018,880,5196,13,20
4/12/2020,4/5/2018,791,5196,13,29
4/12/2020,4/6/2018,974,2373,13,42
4/12/2020,4/7/2018,924,2373,13,44
4/12/2020,4/5/2018,1074,2373,13,59
4/12/2020,4/8/2018,210,2373,13,15
4/12/2020,4/10/2018,414,2373,13,31
4/12/2020,4/9/2018,1143,1991,13,56
4/12/2020,4/5/2018,400,1991,13,58
4/12/2020,4/11/2018,656,1991,13,23
4/12/2020,4/8/2018,1033,1991,13,51
4/12/2020,4/9/2018,317,1991,13,9
4/12/2020,4/6/2018,61,4536,13,39
4/12/2020,4/8/2018,943,4536,13,58
4/12/2020,4/10/2018,473,1821,13,45
4/12/2020,4/10/2018,24,1821,13,36
4/12/2020,4/6/2018,234,5196,13,54
4/12/2020,4/7/2018,1155,5196,13,40
4/12/2020,4/10/2018,1093,5196,13,32
4/12/2020,4/6/2018,550,5196,13,23
4/12/2020,4/5/2018,207,5196,13,28
4/12/2020,4/8/2018,780,178,13,45
4/12/2020,4/10/2018,1462,178,13,17
4/12/2020,4/6/2018,974,178,13,58
4/12/2020,4/9/2018,1296,178,13,33
4/12/2020,4/10/2018,947,4543,13,13
4/12/2020,4/7/2018,963,4543,13,59
4/12/2020,4/10/2018,913,4543,13,14
4/12/2020,4/5/2018,1063,4543,13,41
4/12/2020,4/8/2018,614,4543,13,32
4/12/2020,4/9/2018,664,4253,13,34
4/12/2020,4/9/2018,254,4253,13,58
4/12/2020,4/6/2018,1069,4253,13,10
4/12/2020,4/10/2018,181,4253,13,1
4/12/2020,4/8/2018,558,4253,13,11
4/12/2020,4/11/2018,983,3001,13,12
4/12/2020,4/7/2018,827,3001,13,60
4/12/2020,4/5/2018,151,3001,13,55
4/12/2020,4/7/2018,621,3001,13,35
4/12/2020,4/6/2018,45,5685,13,14
4/12/2020,4/6/2018,1354,5685,13,11
4/12/2020,4/10/2018,544,5685,13,19
4/12/2020,4/10/2018,1000,5685,13,38
4/12/2020,4/5/2018,777,5685,13,11
4/12/2020,4/8/2018,301,5685,13,29
4/12/2020,4/8/2018,1316,5685,13,23
4/12/2020,4/7/2018,1424,8310,13,10
4/12/2020,4/9/2018,309,8310,13,1
4/12/2020,4/6/2018,951,8310,13,9
4/12/2020,4/5/2018,581,8310,13,10
4/12/2020,4/11/2018,864,8310,13,33
4/12/2020,4/6/2018,635,4342,13,57
4/12/2020,4/9/2018,386,4342,13,30
4/12/2020,4/7/2018,1134,4342,13,32
4/12/2020,4/6/2018,691,6021,13,47
4/12/2020,4/10/2018,947,6021,13,35
4/12/2020,4/7/2018,1324,6021,13,6
4/12/2020,4/11/2018,608,6021,13,13
4/12/2020,4/8/2018,1197,6021,13,19
4/12/2020,4/9/2018,575,6021,13,13
4/12/2020,4/5/2018,1297,6021,13,27
4/12/2020,4/6/2018,1493,8779,13,57
4/12/2020,4/7/2018,85,8779,13,31
4/12/2020,4/11/2018,1193,8779,13,38
4/12/2020,4/6/2018,1397,8779,13,48
4/12/2020,4/6/2018,55,8779,13,26
4/12/2020,4/10/2018,551,8779,13,17
4/12/2020,4/10/2018,1353,8779,13,41
4/12/2020,4/11/2018,18,4431,13,41
4/12/2020,4/8/2018,987,5903,13,57
4/12/2020,4/5/2018,871,5903,13,20
4/12/2020,4/9/2018,1220,5903,13,45
4/12/2020,4/8/2018,172,5903,13,6
4/12/2020,4/9/2018,225,6792,13,48
4/12/2020,4/6/2018,15,6792,13,36
4/12/2020,4/10/2018,232,6792,13,44
4/12/2020,4/7/2018,1141,6792,13,17
4/12/2020,4/9/2018,658,9671,13,18
4/12/2020,4/11/2018,275,9671,13,45
4/12/2020,4/7/2018,1424,9671,13,58
4/12/2020,4/6/2018,681,9671,13,24
4/12/2020,4/6/2018,252,780,13,55
4/12/2020,4/5/2018,348,780,13,46
4/12/2020,4/5/2018,791,780,13,51
4/12/2020,4/11/2018,1434,780,13,3
4/12/2020,4/9/2018,1478,780,13,24
4/12/2020,4/7/2018,202,780,13,20
4/12/2020,4/10/2018,498,780,13,38
4/12/2020,4/6/2018,911,2076,13,24
4/12/2020,4/5/2018,456,1053,13,38
4/12/2020,4/7/2018,1271,1053,13,4
4/12/2020,4/10/2018,383,1053,13,41
4/12/2020,4/8/2018,345,1053,13,40
4/12/2020,4/9/2018,1381,3979,13,51
4/12/2020,4/10/2018,466,3979,13,35
4/12/2020,4/8/2018,96,3979,13,45
4/12/2020,4/10/2018,379,3979,13,53
4/12/2020,4/7/2018,1088,3979,13,41
4/12/2020,4/5/2018,1555,4961,13,25
4/12/2020,4/7/2018,746,4961,13,22
4/12/2020,4/10/2018,1435,6069,13,29
4/12/2020,4/6/2018,280,6069,13,44
4/12/2020,4/5/2018,1042,6069,13,2
4/12/2020,4/7/2018,93,1426,13,3
4/12/2020,4/9/2018,775,1426,13,15
4/12/2020,4/7/2018,286,1426,13,30
4/12/2020,4/10/2018,509,9420,13,18
4/12/2020,4/8/2018,1085,9420,13,49
4/12/2020,4/6/2018,842,3897,13,60
